,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,SalePrice,SalePricev2
12,-3.239299451,1.168714899,-1.686689585,-0.422276702,-1.287733186,-0.319986559,-0.036340315,-0.787467723,-1.824602955,-0.759537642,0.486306373,0.431056385,-0.154992423,0.690763166,-0.175924271,0.912167392,-0.533176355,-0.495542531,-1.530680131,0.093973575,0.557149869,-0.011930393,-0.573073845,-0.200368394,0.570589467,-0.700074097,-1.726845113,0.301368553,1.595747977,0.672146512,-0.29081091,-0.244505465,1.12985473,0.650164677,0.89382499,-1.017768618,0.812779429,0.134752749,-1.348758187,-0.385544478,0.695112192,1.310508393,-0.736654218,-0.372150123,1.111788032,0.281364892,-0.979662056,0.345642057,0.596951509,-0.602236034,-0.542824211,1.760624794,-0.202787931,0.479704684,-0.89802648,0.071491544,-0.780914318,-0.37221228,0.667893035,-0.292117171,0.246062741,144000,3
13,4.844579838,-1.222000688,-0.082174013,-3.819117035,0.692527234,-0.611418905,0.402623151,0.644468515,-0.62396991,-0.365108634,0.151867041,-0.698299873,-0.032646869,0.435260029,1.288969635,-0.3516887,0.665453041,-0.301200548,0.798705251,-0.591136222,0.383013451,-0.448528278,-0.040333722,0.118508177,0.10083781,0.187621356,-0.325882145,-0.380627322,-0.149561437,-0.814181787,-0.522010668,0.369153193,0.932621537,0.724081186,0.324754005,-0.219867952,0.208965186,-0.543015716,0.25381513,-0.214312686,-0.208873395,0.139298284,-0.131164289,0.089988443,0.365585538,0.03153352,-0.118039043,-0.736806145,0.62418959,0.122108456,-0.443417461,0.252439177,-0.135033629,-0.100322975,0.531267811,-0.215367763,-0.471892393,0.095430495,0.264652283,-0.216860803,-0.203762153,279500,6
14,-0.965685445,2.385143129,-0.460700913,0.227090632,-0.267043028,0.145436533,-1.264857627,-0.049219037,-0.739344357,0.538389787,-1.886517293,1.217800096,1.510162295,1.182563571,1.314645485,1.306136112,-1.318075162,0.491628369,-1.39439795,0.116141496,-0.802670362,-2.276199293,0.13266298,-0.546926229,-0.543246465,0.281828467,0.099598396,-0.097093459,-0.854591315,-0.735134877,0.945710479,0.739743892,0.410156743,-1.473067377,0.6138915,1.439245782,-0.270068185,0.500555815,0.561015248,0.674762525,1.294738115,-0.856277497,-0.183683154,0.120518258,0.548263516,-0.485775525,-1.712233403,0.813528661,-0.754736238,-0.154468379,-0.287816172,1.170841823,0.319540588,0.199348648,-0.520334888,0.313688636,-0.835483474,-1.001043945,0.086474882,-0.540501144,0.33598855,157000,4
15,-3.554077069,-0.246903686,-0.146450789,-1.301271431,-2.120730669,-1.676654738,1.196629225,1.553400112,-0.399986817,0.951977771,0.205181245,0.197605184,-0.699111393,0.278380635,0.440464128,1.318783655,0.82212946,-0.484057907,-0.202239515,0.452423293,0.949255091,-0.592951716,-0.098648074,-0.756373267,-0.055975664,0.841703787,-0.350192135,-0.34528563,0.874915125,-0.8415361,2.213854294,0.485893337,-0.858436912,-2.963530452,-0.713946098,-0.481594283,-1.704921721,-1.246913319,0.536011943,0.482940119,-1.213210728,-0.188606937,0.085211308,-0.297957396,1.230031097,-0.36359223,0.010769062,-1.275643851,-0.930400276,-0.673064393,-0.21992447,-0.038494303,-0.189363947,0.371046416,0.528773781,0.229639963,-0.269715964,-0.041389621,-0.473956904,0.220186792,0.092661169,132000,3
16,-1.17581629,1.34712109,-1.526280662,-0.344949151,-1.428081578,0.442710915,-1.24715039,-0.266063846,-1.933813524,1.657710062,1.404410904,3.005193446,0.376803072,1.491455811,0.234875815,0.423718237,-0.30830343,0.964017916,0.179771049,1.216937444,-0.92209256,-1.773074766,-0.61836158,-0.10809011,-0.05349512,-0.336849115,0.022901278,0.58664057,0.530090722,-1.126954565,-0.7848971,-0.488949487,1.172362396,0.212721412,-0.57749183,0.402558018,-0.338215997,-0.669058025,-0.571709913,-0.217310265,-0.167521951,0.059148513,0.208210885,-0.353731057,-0.554281506,-1.018460109,-0.701009679,-0.320213759,-0.604470155,-1.151025374,-1.380239008,-0.787063714,-1.259526462,0.111085042,0.619356007,0.473326948,0.739789679,-1.197599946,-0.389645057,0.033513798,-1.33767329,149000,3
17,-3.476708047,-0.252936952,0.577481661,1.264709811,1.63888606,-0.5098233,-1.456458511,0.395029468,-0.458210931,-1.012897394,4.215981427,2.046969036,-0.836113401,0.110568479,-0.185472362,-1.98109805,1.661530285,-1.203654511,-0.434600057,-0.798905239,1.524192022,0.315613179,-0.1943458,1.678093197,1.937897062,-0.572712094,0.814929965,-0.058267774,-0.227837447,-1.227808248,-0.983287391,0.085998596,0.297746427,0.766875109,0.455040745,1.193175658,0.369299103,-0.733440867,1.075397223,1.481217438,-1.031301476,-1.382632299,0.805236197,-1.761618113,0.870340036,-0.499890217,-1.250806846,0.220556037,-0.20993932,-0.484658475,-0.540080784,0.193109446,-0.153776956,-0.374339332,0.549593,-0.314506946,0.008003002,-0.91747273,-1.081533575,0.68354898,1.183772413,90000,2
18,0.376776533,-1.360713396,-0.994183003,-1.346963357,-1.308620425,-0.03962522,0.512622478,-0.244348633,0.817110094,-0.82090136,1.326870372,-0.024697513,0.549305822,-1.78371788,-1.088370318,0.394400039,-0.867622378,1.184027291,-0.706079161,0.587904517,0.073608508,1.109924526,0.128388695,-0.622450736,0.034424203,-0.359723236,0.680712366,0.792305303,0.061411468,0.987215668,0.969400387,-0.484234946,0.226794993,-0.09808215,-0.738813627,-0.206003742,0.193149953,-0.700476989,-0.437959596,-0.654770274,0.627693213,-0.46376602,0.54894474,0.278594341,-0.600896226,1.22426312,-1.807369862,0.651808756,-1.166282887,0.131880898,0.092639839,0.30905098,0.637727461,0.035262665,0.417957796,1.034707738,0.142824755,-0.913591646,0.692402007,0.459407879,1.258520377,159000,4
19,-2.650154111,1.293163296,-0.274023395,-1.691995103,0.495435584,-0.394626711,-1.008542076,0.339482262,-0.220348968,-0.980411501,0.675535906,-0.853083675,0.68492069,-0.627101757,-0.443730958,-2.219251666,-0.163784602,0.112629994,-0.712785355,1.627325794,-0.077386865,-0.650035429,1.933773559,1.301481059,0.260220663,1.711626619,0.041160607,-2.449418757,-0.57745009,1.157161472,0.29045984,-0.388611124,0.647214917,-0.112418614,-0.331095994,0.32964368,-1.305717733,0.286062813,-0.896929796,0.507959148,-0.515938106,1.09952563,-0.774300392,0.819333875,0.00165745,0.625847866,-0.287747959,-0.092652532,-0.281353436,1.299526827,-0.324465593,-0.609541215,0.744211864,-1.146583509,-0.901505772,-0.752787005,-0.500741446,-0.778787494,0.365900899,-0.676516618,-0.620004006,139000,3
20,6.361601982,-1.888815829,3.425226795,-0.919244379,-0.162272479,-0.385623961,0.031835726,-0.141527673,-1.147973749,-0.968052144,0.34798858,-1.177950019,1.181864619,-0.075994894,1.731842317,0.728925007,1.027141598,-0.797582781,0.673013197,-0.786734798,-0.247306259,-0.891133713,0.6188041,-0.563054056,0.012062876,0.077133617,-0.364983693,0.246899336,0.847144822,-0.027471011,-0.045801956,0.186255037,0.079670305,-0.157427043,-0.994689658,0.403044631,-0.049249128,-0.534074411,-0.145659329,0.02397079,-0.143950505,-0.262816009,0.160893147,-0.330680716,-0.125172745,-0.610168053,0.516237137,0.194095117,0.524973146,0.085186313,-0.951389502,0.435394732,-0.185972142,-0.48289883,0.831689832,-0.090116236,-1.365285226,0.199895669,0.703648452,-0.001534817,-0.172993496,325300,7
21,-3.900677789,0.18565622,1.262428318,-1.049315151,-0.568531679,-0.763619782,1.975899836,1.194503521,0.00581438,1.875062861,-2.403057192,-0.343178532,0.059646271,0.431645825,1.281757059,-0.460917094,-0.148348762,-0.212638744,-0.29690707,-0.202392135,0.090359826,-0.125859928,-0.852611601,-0.902767036,-1.049295069,0.139531555,2.07148722,-0.479230862,-0.075405869,-1.106771592,0.862666523,1.648854152,0.337480368,-3.53555845,0.016824925,-2.334567665,0.36459933,-0.778893009,0.437267951,1.580485852,0.216620472,0.445120029,0.910675535,0.084655552,0.474812508,-0.500363116,0.244311777,-1.181806822,-1.144986782,0.283825682,0.381198047,-0.970873846,-1.412306532,-0.247387617,-0.478460554,0.040385079,1.493366735,-0.174693095,0.336051278,-1.169533539,0.932383037,139400,3
22,4.500240877,-0.815316094,0.261386916,-3.041316621,0.462612079,-0.029707224,-0.786397799,0.785424722,0.129468922,1.429754276,-1.184218819,-0.106184654,-0.328669325,1.959490755,-0.929700927,-0.379863695,0.164985131,0.408128677,-0.095357884,-1.293713071,0.990132089,0.360130693,0.24344457,-0.594160684,0.23954722,-0.13897466,0.016945108,0.222166519,0.160870269,0.072512422,0.687911712,0.318567545,0.648967083,0.013797658,0.525417608,0.766947884,-0.58253936,-0.823069191,0.451375844,-0.145205214,0.489267585,-0.488329659,-0.330220752,0.265164042,-0.114316845,-0.405223744,0.320187554,0.414935899,-0.368064315,-0.105978172,0.290766162,0.686146859,-0.060228801,0.058333895,-0.670928966,-0.192385271,-0.41732274,-0.10449437,-0.31473904,0.290341763,-0.017475264,230000,5
23,-1.398233527,-0.787777585,-1.448499377,1.900973462,0.835858223,-1.49431104,0.188377104,1.01749939,-0.268035791,0.045145611,0.13917022,0.240972793,-0.399189929,-0.761558752,0.087632026,-0.594353197,-0.016444083,0.498471518,-0.556002641,-0.267502111,0.314744189,-0.265315308,-0.746936617,0.111285933,0.636766227,-0.39892299,-0.027604145,0.121945586,-0.098758556,0.273591251,1.272071819,-0.306701611,-0.825069688,0.33947497,0.123237826,0.661457747,-0.323866968,0.165840729,0.267943013,-0.356709625,-0.519695444,-1.047921702,-0.372793619,-0.453370003,1.098368183,0.129912046,0.32760259,-0.069179445,-0.165196903,0.02153836,0.293513493,0.124129738,-0.146333718,0.263857823,-1.039494474,1.152989527,0.792660481,-1.549704356,0.38434009,-1.415864028,-0.581940167,129900,3
24,-1.015078934,1.842159567,-1.971169551,0.761617357,-2.287454791,1.558678007,0.45310081,-0.269603364,1.214835401,1.678145159,0.371549583,-1.74533071,-1.661280047,0.294494942,0.528276659,0.085549879,-0.123138725,1.056409295,0.928977709,-0.291185172,0.073292815,-1.213158538,-1.094012515,0.049762353,-0.922552643,0.974128881,-1.129950081,-0.400353135,1.404574846,1.171197659,-0.175742611,0.155381763,0.018294268,0.358511833,0.119245753,-0.504046817,-0.560819318,-1.400429674,0.565587115,-0.586866112,0.608450027,0.145671072,-0.547559921,-0.417476314,0.81772848,-0.027967378,-2.312581498,0.960337975,0.232783344,-0.234959307,-0.858492743,-0.149140114,-0.84068818,-0.719691716,-0.381777554,-0.517512552,1.237252597,-0.22967811,0.954080474,-0.104646782,0.011906715,154000,4
25,4.736782615,-0.844461521,0.258615957,-2.97738386,0.062696689,-0.627761524,-0.529575625,0.335097314,0.069182125,0.316940274,-0.891046582,0.800198877,-0.618015505,1.605436591,-0.620838187,-0.179734906,-0.106803236,1.130345134,0.792237772,0.098991083,0.598385239,-0.216238907,0.111234214,-0.432098443,0.568068689,-0.309272647,0.094769775,0.524246884,0.204856647,-0.667503041,-0.299741163,0.116505432,0.248484638,-0.797012068,-0.875519409,1.265687796,-0.084883297,-0.44185355,-0.230081773,0.355650185,-0.495046098,-0.435992213,0.941170598,-0.36447732,-0.629176889,-0.06779227,0.82561884,-0.141244192,-0.020655459,0.008732056,0.229239271,-0.434172413,0.212861737,0.807652872,0.477624554,0.832415774,-0.134297244,-0.146601299,0.080796883,0.446128742,-0.10780848,256300,6
26,-2.150860681,1.462494273,-1.754028492,0.186116941,-2.416538948,-0.01926066,0.409420972,0.073289891,0.527055289,-0.386061288,1.608484657,-2.064188349,-1.559896454,1.936196082,0.092753096,0.292018448,0.785537732,0.410786456,2.199299657,0.628420324,0.140698204,0.721358495,-0.199626097,-0.100286887,-0.829493849,0.236863108,-0.505195082,0.605271412,-0.933764538,1.155533673,-0.915436799,1.226070469,-1.535091062,0.091783041,-1.024643453,0.462298521,-0.499253527,-0.223012871,-1.6857704,-0.643664895,-1.227297881,-0.379522962,0.009242585,0.03917135,-0.078622642,-0.413977648,-1.167070889,1.716632491,0.308017226,-0.119707218,-0.479572356,-0.923976791,0.236270026,-0.345930294,0.46580165,0.784326078,-0.651296555,-0.751652929,1.102669397,0.306876894,0.751522104,134800,3
27,4.259268514,-0.17198409,-1.067217369,-1.5527826,0.108655195,-0.240594604,-0.34194054,0.251982154,1.994268035,0.456991131,-0.677903027,0.741432413,-0.28039172,-0.30375025,-1.007636649,-1.287887365,-0.270313737,0.810037159,-0.050846275,1.038702078,0.228766396,0.333341974,-0.566694491,0.237671118,0.163939092,-0.184370397,0.349282533,0.625701311,-0.291226202,0.299711828,-0.408490756,0.452652007,0.21258711,-0.337436515,-0.176312042,0.42707106,-0.100868552,0.007574279,0.073998623,0.209501591,0.116844613,-0.045467588,0.655232316,0.002025348,-0.205868638,-0.298723159,0.170063294,-0.395706808,-0.167566815,0.224162597,-0.575828404,-0.238948041,0.22102936,0.983412202,0.307651475,1.027413381,0.001821999,-0.392405759,0.675912586,0.020099316,-0.278629861,306000,7
28,0.155782719,3.161443924,-0.749660207,-0.320372939,0.330532061,0.657328154,0.02924613,-0.734142117,-0.736999936,0.963641034,-0.867446534,0.595963456,-0.443825878,-0.390532803,2.507256292,0.917049921,0.042064501,-0.754968926,-2.223577704,-1.733324266,-0.099305302,-1.421523238,-0.794464603,-0.181321258,0.558111148,-0.236219144,-0.831889402,0.488334107,0.450561314,0.737013025,2.03152468,0.57054717,-1.404266537,0.510960016,-0.502475299,1.734797452,-0.248435246,-0.785832431,-0.167976206,-0.538111496,-0.695310542,-0.859172845,-0.438560536,-1.261908,0.647550802,-0.287137301,-1.072645685,1.773799411,0.240530061,0.206781587,-0.956193579,-0.327321767,-0.024600948,-0.460123214,-0.242512388,0.501294508,-0.913140668,-0.175351447,0.616194345,-0.401030179,-0.228021761,207500,5
29,-6.510268787,-0.488422566,0.06638973,-1.447181702,-0.124448468,-1.355938674,2.393221047,-0.045868728,0.005030904,0.32430968,1.365451893,1.435198138,0.483315123,0.362902151,0.032780774,2.641339866,-0.336027162,2.30886919,-0.525763825,-2.231315954,-0.036732748,1.648836654,-0.138721773,0.098515229,-0.590126918,1.527498169,-0.239754183,-0.638978432,0.103948043,-1.014220501,-1.044024616,0.320839822,-0.407607555,1.224753097,1.954069437,1.42053974,-1.590810431,1.821515409,0.004221956,-0.114681884,0.885896842,1.525928633,0.985219083,0.140060751,-0.463441781,-0.996499631,0.122736163,0.609805827,3.170273912,0.019382976,-1.545383441,1.154110288,1.616671333,-0.129611635,0.246919644,0.904700764,0.657530627,-0.310257934,0.827134642,-0.632350347,0.169048638,68500,2
30,-5.985724771,-0.962260351,3.282692561,-0.248086685,1.010255964,-0.77869283,2.71536594,0.196726224,1.383851077,1.124798233,0.092372627,-0.859769421,1.918039384,1.942812576,-1.371825932,0.763146654,-0.464402574,0.284281501,-0.10137218,-0.296376113,-1.42324864,-1.188491458,0.8994382,0.079164326,-0.466963915,-0.201623569,-1.326268248,-0.152616537,-0.952430088,2.133073251,0.299468233,0.482278256,1.882387975,-1.078384052,0.301863724,-0.628261604,4.617206571,-0.275497275,0.938531794,1.130138015,0.748650231,-0.516093123,-0.337215779,-0.879253931,-1.140592866,-0.200782009,0.15926844,1.483355285,0.43779498,0.042876115,-1.003778371,0.371494801,2.027863736,0.726114008,-1.601777994,-0.406719097,0.919478328,0.451386838,-0.993928558,-0.128338848,-0.30748135,40000,1
31,-1.39824697,-0.543775438,-0.226886581,-1.296338006,-1.550590798,0.659253299,-0.728762545,-0.26461845,-1.768000177,0.164308849,0.127151201,0.471995653,-1.370735108,1.348306,0.485115696,1.438417208,-1.172384368,-0.361256269,-1.059019847,0.436020349,-0.396085679,-1.170424577,-0.129514491,-0.002928766,-0.495353595,0.237534463,-0.816525468,-0.246118504,0.739532087,0.503173929,0.19895588,0.092655549,-0.041001742,-0.734930023,-0.383079774,0.544246911,-1.068032608,-0.045358987,0.115098179,-0.174763795,-0.412553583,0.205377489,0.068879846,1.029158425,-0.217367291,0.217691092,-1.36016101,0.435916307,-0.487490708,0.404203454,0.524736908,-0.716641243,0.503926675,-0.683626165,0.028895689,0.268589529,1.132904856,-0.393555921,0.163868949,0.090485493,1.185016982,149350,3
32,2.322852818,-2.199131918,-0.871107158,-3.046682625,-0.440289215,1.241649553,0.001167313,0.160273786,0.40864796,0.292534601,0.103652178,0.2166456,-1.588364752,1.146847846,-0.878422242,0.186520415,-0.813338904,0.070678797,0.457487589,0.684789049,-0.114612371,0.222074825,-0.434001068,-0.088797724,0.331407803,-0.043199938,-0.105600679,-0.104055295,-0.578846507,-1.306067,0.266427354,-0.378623496,-0.385707973,-0.284046621,-0.499436583,-0.057590023,0.006233513,0.479586338,0.335014481,-0.084823146,-1.009879343,-0.077557476,-0.161067333,0.78141347,-0.560062123,-0.061369197,0.374563763,0.319772108,-0.298200256,-0.039454069,-0.580620146,-0.734195782,0.176168022,-0.254609873,-0.179704978,0.115122826,-0.053896351,0.063512726,0.700735053,0.624165009,-0.121889123,179900,4
